name,id,desc,type,access,val
"PreHeat_Boiler_Alarm_Signal.Val",10908,"Preheating Boiler Alarm - Value",BOOL,RW,"0"
"PreHeat_Boiler_ControlSignal.Manual",10910,"PreHeat Boiler Control Signal - Manual Value for Commissioning",REAL,RW,"0.00"
"PreHeat_Boiler_ControlSignal.Select",10911,"PreHeat Boiler Control Signal - Select Actual/Manual",BOOL,RW,"0"
"PreHeat_Boiler_ControlSignal.Val",10912,"PreHeat Boiler Control Signal - Value",REAL,RW,"0.00"
"PreHeat_Boiler_EnteringWaterTemp_Sensor.Actual",10913,"PreHeat Boiler Entering Water Temperature - PreHeat Boiler Entering Water Temperature",REAL,R,"0.00"
"PreHeat_Boiler_EnteringWaterTemp_Sensor.Manual",10914,"PreHeat Boiler Entering Water Temperature - Manual Value for Commissioning",REAL,RW,"0.00"
"PreHeat_Boiler_EnteringWaterTemp_Sensor.Select",10915,"PreHeat Boiler Entering Water Temperature - Select Actual/Manual",BOOL,RW,"0"
"PreHeat_Boiler_EnteringWaterTemp_Sensor.Val",10916,"PreHeat Boiler Entering Water Temperature - Value",REAL,RW,"0.00"
"PreHeat_Boiler_LeavingWaterTemp_Sensor.Actual",10917,"PreHeat Boiler Leaving Water Temperature - PreHeat Boiler Leaving Water Temperature",REAL,R,"0.00"
"PreHeat_Boiler_LeavingWaterTemp_Sensor.Manual",10918,"PreHeat Boiler Leaving Water Temperature - Manual Value for Commissioning",REAL,RW,"0.00"
"PreHeat_Boiler_LeavingWaterTemp_Sensor.Select",10919,"PreHeat Boiler Leaving Water Temperature - Select Actual/Manual",BOOL,RW,"0"
"PreHeat_Boiler_LeavingWaterTemp_Sensor.Val",10920,"PreHeat Boiler Leaving Water Temperature - Value",REAL,RW,"0.00"
"PreHeat_ControlSignal",10921,"PreHeat Control Signal",REAL,RW,"0.00"
"PreHeat_GlycolReturn_Temp_Sensor.Actual",10922,"PreHeat - Glycol Return Temp Sensor",REAL,R,"0.00"
"PreHeat_GlycolReturn_Temp_Sensor.Manual",10923,"PreHeat - Glycol Return Temp Sensor",REAL,RW,"0.00"
"PreHeat_GlycolReturn_Temp_Sensor.Select",10924,"PreHeat - Glycol Return Temp Sensor",BOOL,RW,"0"
"PreHeat_GlycolReturn_Temp_Sensor.Val",10925,"PreHeat - Glycol Return Temp Sensor",REAL,RW,"0.00"
"PreHeat_GlycolSupply_Temp_Sensor.Actual",10926,"PreHeat - Glycol Supply Temp Sensor",REAL,R,"0.00"
"PreHeat_GlycolSupply_Temp_Sensor.Manual",10927,"PreHeat - Glycol Supply Temp Sensor",REAL,RW,"0.00"
"PreHeat_GlycolSupply_Temp_Sensor.Select",10928,"PreHeat - Glycol Supply Temp Sensor",BOOL,RW,"0"
"PreHeat_GlycolSupply_Temp_Sensor.Val",10929,"PreHeat - Glycol Supply Temp Sensor",REAL,RW,"0.00"
"PreHeat_LeavingAirTemp_Sensor.Manual",10931,"PreHeat Discharge Air Temperature - Manual Value for Commissioning",REAL,RW,"0.00"
"PreHeat_LeavingAirTemp_Sensor.Select",10932,"PreHeat Discharge Air Temperature - Select Actual/Manual",BOOL,RW,"0"
"PreHeat_LeavingAirTemp_Sensor.Val",10933,"PreHeat Discharge Air Temperature - Value",REAL,RW,"0.00"
"PreHeat_PID.CoolHeatMode",10934,"PreHeat PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"1"
"PreHeat_PID.DeadBand",10935,"PreHeat PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"PreHeat_PID.DirRevMode",10936,"PreHeat PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"0"
"PreHeat_PID.HighLim",10939,"PreHeat PID Loop - Maximum Output value",REAL,RW,"100.00"
"PreHeat_PID.ItermSet",10942,"PreHeat PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"PreHeat_PID.ItermVal",10943,"PreHeat PID Loop - Integral term value to be set",REAL,RW,"0.00"
"PreHeat_PID.Kp",10944,"PreHeat PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.30"
"PreHeat_PID.LowLim",10945,"PreHeat PID Loop - Minimum Output value",REAL,RW,"0.00"
"PreHeat_PID.ManMode",10946,"PreHeat PID Loop - Enable manual mode",BOOL,RW,"0"
"PreHeat_PID.ManOut",10947,"PreHeat PID Loop - Output value in manual mode",REAL,RW,"0.00"
"PreHeat_PID.Td",10951,"PreHeat PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"PreHeat_PID.Ti",10952,"PreHeat PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"PreHeat_Pump_Enable.Manual",10954,"PreHeat - Pump Enable",BOOL,RW,"0"
"PreHeat_Pump_Enable.Select",10955,"PreHeat - Pump Enable",BOOL,RW,"0"
"PreHeat_Pump_Enable.Val",10956,"PreHeat - Pump Enable",BOOL,RW,"0"
"PreHeat_Pump_SetPoint",10957,"Preheat - Pump Set Point",REAL,RW,"5.00"
"PreHeat_SetPoint",10958,"PreHeat Set Point",REAL,RW,"7.23"
"PreHeat_TankAlarm.Manual",10960,"PreHeat - Glycol Tank Alarm",BOOL,RW,"0"
"PreHeat_TankAlarm.Select",10961,"PreHeat - Glycol Tank Alarm",BOOL,RW,"0"
"PreHeat_TankAlarm.Val",10962,"PreHeat - Glycol Tank Alarm",BOOL,RW,"0"
"RA_Fan1_Enable.Manual",10967,"Return Air - Fan 1 Enable",BOOL,RW,"0"
"RA_Fan1_Enable.Select",10968,"Return Air - Fan 1 Enable",BOOL,RW,"0"
"RA_Fan1_Enable.Val",10969,"Return Air - Fan 1 Enable",BOOL,R,"0"
"RA_Fan2_Enable.Manual",10973,"Return Air - Fan 2 Enable",BOOL,RW,"0"
"RA_Fan2_Enable.Select",10974,"Return Air - Fan 2 Enable",BOOL,RW,"0"
"RA_Fan2_Enable.Val",10975,"Return Air - Fan 2 Enable",BOOL,R,"0"
"RA_Fan3_Enable.Manual",10979,"Return Air - Fan 3 Enable",BOOL,RW,"0"
"RA_Fan3_Enable.Select",10980,"Return Air - Fan 3 Enable",BOOL,RW,"0"
"RA_Fan3_Enable.Val",10981,"Return Air - Fan 3 Enable",BOOL,R,"0"
"RA_Fan4_Enable.Manual",10985,"Return Air - Fan 4 Enable",BOOL,RW,"0"
"RA_Fan4_Enable.Select",10986,"Return Air - Fan 4 Enable",BOOL,RW,"0"
"RA_Fan4_Enable.Val",10987,"Return Air - Fan 4 Enable",BOOL,R,"0"
"RA_Fan5_Enable.Manual",10991,"Return Air - Fan 5 Enable",BOOL,RW,"0"
"RA_Fan5_Enable.Select",10992,"Return Air - Fan 5 Enable",BOOL,RW,"0"
"RA_Fan5_Enable.Val",10993,"Return Air - Fan 5 Enable",BOOL,R,"0"
"RA_Fan6_Enable.Manual",10997,"Return Air - Fan 6 Enable",BOOL,RW,"0"
"RA_Fan6_Enable.Select",10998,"Return Air - Fan 6 Enable",BOOL,RW,"0"
"RA_Fan6_Enable.Val",10999,"Return Air - Fan 6 Enable",BOOL,R,"0"
"RA_Fan7_Enable.Manual",11003,"Return Air - Fan 7 Enable",BOOL,RW,"0"
"RA_Fan7_Enable.Select",11004,"Return Air - Fan 7 Enable",BOOL,RW,"0"
"RA_Fan7_Enable.Val",11005,"Return Air - Fan 7 Enable",BOOL,R,"0"
"RA_Fan8_Enable.Manual",11009,"Return Air - Fan 8 Enable",BOOL,RW,"0"
"RA_Fan8_Enable.Select",11010,"Return Air - Fan 8 Enable",BOOL,RW,"0"
"RA_Fan8_Enable.Val",11011,"Return Air - Fan 8 Enable",BOOL,R,"0"
"RA_Fan_CFM_Alarm_Delay",11014,"Return Air - Fan Air Flow Alarm Delay",INT,RW,"120"
"RA_Fan_CFM_Alarm_SetPoint",11015,"Return Air - Fan Air Flow Alarm Set Point",REAL,RW,"5000.00"
"RA_Fan_CFM_Enable_SetPoint",11016,"Return Air - Fan Air Flow Set Point",REAL,RW,"6000.00"
"RA_Fan_CFM_EquipmentOff_SetPoint",11017,"Return Air - Fan Equipment On Set Point",REAL,RW,"5500.00"
"RA_Fan_CFM_EquipmentOn_SetPoint",11018,"Return Air - Fan Equipment Off Set Point",REAL,RW,"5400.00"
"RA_Fan_CFM_Sensor.Actual",11019,"Return Air - Fan Air Flow Sensor",REAL,RW,"0.00"
"RA_Fan_CFM_Sensor.Manual",11020,"Return Air - Fan Air Flow Sensor",REAL,RW,"0.00"
"RA_Fan_CFM_Sensor.Select",11021,"Return Air - Fan Air Flow Sensor",BOOL,RW,"0"
"RA_Fan_CFM_Sensor.Val",11022,"Return Air - Fan Air Flow Sensor",REAL,RW,"0.00"
"RA_Fan_Cmd.Manual",11024,"Return Air - Fan Command",BOOL,RW,"0"
"RA_Fan_Cmd.Select",11025,"Return Air - Fan Command",BOOL,RW,"0"
"RA_Fan_Cmd.Val",11026,"Return Air - Fan Command",BOOL,RW,"0"
"RA_Fan_ControlSignal",11027,"Return Air - Fan Control Signal (All Fresh Fans)",REAL,RW,"0.00"
"RA_Fan_ControlSignal_PID.CoolHeatMode",11028,"Return Air - Fan Control Signal PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"0"
"RA_Fan_ControlSignal_PID.DeadBand",11029,"Return Air - Fan Control Signal PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"RA_Fan_ControlSignal_PID.DirRevMode",11030,"Return Air - Fan Control Signal PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"1"
"RA_Fan_ControlSignal_PID.HighLim",11033,"Return Air - Fan Control Signal PID Loop - Maximum Output value",REAL,RW,"100.00"
"RA_Fan_ControlSignal_PID.ItermSet",11036,"Return Air - Fan Control Signal PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"RA_Fan_ControlSignal_PID.ItermVal",11037,"Return Air - Fan Control Signal PID Loop - Integral term value to be set",REAL,RW,"0.00"
"RA_Fan_ControlSignal_PID.Kp",11038,"Return Air - Fan Control Signal PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.00"
"RA_Fan_ControlSignal_PID.LowLim",11039,"Return Air - Fan Control Signal PID Loop - Minimum Output value",REAL,RW,"0.00"
"RA_Fan_ControlSignal_PID.ManMode",11040,"Return Air - Fan Control Signal PID Loop - Enable manual mode",BOOL,RW,"0"
"RA_Fan_ControlSignal_PID.ManOut",11041,"Return Air - Fan Control Signal PID Loop - Output value in manual mode",REAL,RW,"0.00"
"RA_Fan_ControlSignal_PID.Td",11045,"Return Air - Fan Control Signal PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"RA_Fan_ControlSignal_PID.Ti",11046,"Return Air - Fan Control Signal PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"RA_Fan_Reset",11048,"Return Air - Fan Lockout Reset",BOOL,R,"0"
"RA_Fan_Startup_Setpoint",11049,"Return Air - Fan Startup Setpoint",REAL,RW,"0.00"
"RA_Fan_Startup_Timer",11050,"Return Air - Fan Startup Run Timer",INT,RW,"0"
"RA_RH_Alarm_Timer",11051,"Return Air - Humidity Alarm Timer",INT,RW,"300"
"RA_RH_High_Alarm_SetPoint",11052,"Return Air - Humidity High Alarm Set Point",REAL,RW,"90.00"
"RA_RH_Low_Alarm_SetPoint",11053,"Return Air - Humidity Low Alarm Set Point",REAL,RW,"30.00"
"RA_RH_Sensor.Actual",11054,"Return Air Humidity Sensor - Room Humidity Sensor",REAL,R,"0.00"
"RA_RH_Sensor.Manual",11055,"Return Air Humidity Sensor - Room Humidity Sensor",REAL,RW,"0.00"
"RA_RH_Sensor.Select",11056,"Return Air Humidity Sensor - Room Humidity Sensor",BOOL,RW,"0"
"RA_RH_Sensor.Val",11057,"Return Air Humidity Sensor - Room Humidity Sensor",REAL,RW,"0.00"
"RA_Temp_Alarm_Timer",11058,"Return Air - Temperature Alarm Timer",INT,RW,"300"
"RA_Temp_High_Alarm_SetPoint",11059,"Return Air - Temperature High Alarm Set Point",REAL,RW,"27.00"
"RA_Temp_Low_Alarm_SetPoint",11060,"Return Air - Temperature Low Alarm Set Point",REAL,RW,"2.00"
"RA_Temp_Sensor.Actual",11061,"Return Air Temperature Sensor - Room Temperature Sensor",REAL,R,"0.00"
"RA_Temp_Sensor.Manual",11062,"Return Air Temperature Sensor - Room Temperature Sensor",REAL,RW,"0.00"
"RA_Temp_Sensor.Select",11063,"Return Air Temperature Sensor - Room Temperature Sensor",BOOL,RW,"0"
"RA_Temp_Sensor.Val",11064,"Return Air Temperature Sensor - Room Temperature Sensor",REAL,RW,"0.00"
"ReHeat.ApplyTunedParams",11065,"Apply the optimized parameters to the PID controller",BOOL,RW,"0"
"ReHeat.Controller_Type",11066,"1. P - 2. PI - 3. PD - 4. PID",INT,RW,"2"
"ReHeat.FineTuning",11067,"Enable fine tuning after the first detection",BOOL,RW,"0"
"ReHeat.Ko",11068,"Limit value of Kp that triggers auto-oscillations in the process",REAL,RW,"0.00"
"ReHeat.ManualMode",11069,"Enable manual tuning mode",BOOL,RW,"0"
"ReHeat.RmT_High_Scale",11113,"SA Reset By Room - RmT High",REAL,RW,"67.50"
"ReHeat.RmT_Low_Scale",11114,"SA Reset By Room - RmT Low",REAL,RW,"68.50"
"ReHeat.SAMPLES",11115,"Total number of samples to acquire",DINT,RW,"0"
"ReHeat.SASP_High_Scale",11116,"SA Reset By Room - SASP High",REAL,RW,"67.50"
"ReHeat.SASP_Low_Scale",11117,"SA Reset By Room - SASP Low",REAL,RW,"68.50"
"ReHeat.Ts",11118,"Sampling time (s)",REAL,RW,"0.00"
"ReHeat_Boiler_Alarm_Signal.Actual",11119,"Reheating Boiler Alarm - Reheating Boiler Alarm",BOOL,R,"0"
"ReHeat_Boiler_Alarm_Signal.Manual",11120,"Reheating Boiler Alarm - Manual Value for Commissioning",BOOL,RW,"0"
"ReHeat_Boiler_Alarm_Signal.Select",11121,"Reheating Boiler Alarm - Select Actual/Manual",BOOL,RW,"0"
"ReHeat_Boiler_Alarm_Signal.Val",11122,"Reheating Boiler Alarm - Value",BOOL,RW,"0"
"ReHeat_Boiler_ControlSignal.Manual",11124,"ReHeat Boiler Control Signal - Manual Value for Commissioning",REAL,RW,"0.00"
"ReHeat_Boiler_ControlSignal.Select",11125,"ReHeat Boiler Control Signal - Select Actual/Manual",BOOL,RW,"0"
"ReHeat_Boiler_ControlSignal.Val",11126,"ReHeat Boiler Control Signal - Value",REAL,RW,"0.00"
"ReHeat_Boiler_EnteringWaterTemp_Sensor.Actual",11127,"ReHeat Boiler Entering Water Temperature - ReHeat Boiler Entering Water Temperature",REAL,R,"0.00"
"ReHeat_Boiler_EnteringWaterTemp_Sensor.Manual",11128,"ReHeat Boiler Entering Water Temperature - Manual Value for Commissioning",REAL,RW,"0.00"
"ReHeat_Boiler_EnteringWaterTemp_Sensor.Select",11129,"ReHeat Boiler Entering Water Temperature - Select Actual/Manual",BOOL,RW,"0"
"ReHeat_Boiler_EnteringWaterTemp_Sensor.Val",11130,"ReHeat Boiler Entering Water Temperature - Value",REAL,RW,"0.00"
"ReHeat_Boiler_LeavingWaterTemp_Sensor.Actual",11131,"ReHeat Boiler Leaving Water Temperature - ReHeat Boiler Leaving Water Temperature",REAL,R,"0.00"
"ReHeat_Boiler_LeavingWaterTemp_Sensor.Manual",11132,"ReHeat Boiler Leaving Water Temperature - Manual Value for Commissioning",REAL,RW,"0.00"
"ReHeat_Boiler_LeavingWaterTemp_Sensor.Select",11133,"ReHeat Boiler Leaving Water Temperature - Select Actual/Manual",BOOL,RW,"0"
"ReHeat_Boiler_LeavingWaterTemp_Sensor.Val",11134,"ReHeat Boiler Leaving Water Temperature - Value",REAL,RW,"0.00"
"ReHeat_Condenser_LeavingAirTemp_Sensor.Actual",11135,"Reheat Leaving Temperature Sensor - Actual Signal From Device",REAL,R,"0.00"
"ReHeat_Condenser_LeavingAirTemp_Sensor.Manual",11136,"Reheat Leaving Temperature Sensor - Manual Value for Commissioning",REAL,RW,"0.00"
"ReHeat_Condenser_LeavingAirTemp_Sensor.Select",11137,"Reheat Leaving Temperature Sensor - Select Actual/Manual",BOOL,RW,"0"
"ReHeat_Condenser_LeavingAirTemp_Sensor.Val",11138,"Reheat Leaving Temperature Sensor - Value",REAL,RW,"0.00"
"ReHeat_ControlSignal.Manual",11140,"ReHeat Control Signal - ReHeat Control Signal",REAL,RW,"0.00"
"ReHeat_ControlSignal.Select",11141,"ReHeat Control Signal - ReHeat Control Signal",BOOL,RW,"0"
"ReHeat_GlycolReturn_Temp_Sensor.Actual",11143,"ReHeat - Glycol Return Temp Sensor",REAL,R,"0.00"
"ReHeat_GlycolReturn_Temp_Sensor.Manual",11144,"ReHeat - Glycol Return Temp Sensor",REAL,RW,"0.00"
"ReHeat_GlycolReturn_Temp_Sensor.Select",11145,"ReHeat - Glycol Return Temp Sensor",BOOL,RW,"0"
"ReHeat_GlycolReturn_Temp_Sensor.Val",11146,"ReHeat - Glycol Return Temp Sensor",REAL,RW,"0.00"
"ReHeat_GlycolSupply_Temp_Sensor.Actual",11147,"ReHeat - Glycol Supply Temp Sensor",REAL,R,"0.00"
"ReHeat_GlycolSupply_Temp_Sensor.Manual",11148,"ReHeat - Glycol Supply Temp Sensor",REAL,RW,"0.00"
"ReHeat_GlycolSupply_Temp_Sensor.Select",11149,"ReHeat - Glycol Supply Temp Sensor",BOOL,RW,"0"
"ReHeat_GlycolSupply_Temp_Sensor.Val",11150,"ReHeat - Glycol Supply Temp Sensor",REAL,RW,"0.00"
"ReHeat_PID.CoolHeatMode",11151,"ReHeat PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"1"
"ReHeat_PID.DeadBand",11152,"ReHeat PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"ReHeat_PID.DirRevMode",11153,"ReHeat PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"0"
"ReHeat_PID.HighLim",11156,"ReHeat PID Loop - Maximum Output value",REAL,RW,"100.00"
"ReHeat_PID.ItermSet",11159,"ReHeat PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"ReHeat_PID.ItermVal",11160,"ReHeat PID Loop - Integral term value to be set",REAL,RW,"0.00"
"ReHeat_PID.Kp",11161,"ReHeat PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.30"
"ReHeat_PID.LowLim",11162,"ReHeat PID Loop - Minimum Output value",REAL,RW,"0.00"
"ReHeat_PID.ManMode",11163,"ReHeat PID Loop - Enable manual mode",BOOL,RW,"0"
"ReHeat_PID.ManOut",11164,"ReHeat PID Loop - Output value in manual mode",REAL,RW,"0.00"
"ReHeat_PID.Td",11168,"ReHeat PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"ReHeat_PID.Ti",11169,"ReHeat PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"ReHeat_Pump_Enable.Manual",11171,"ReHeating Pump Enable - Manual Value for Commissioning",BOOL,RW,"0"
"ReHeat_Pump_Enable.Select",11172,"ReHeating Pump Enable - Select Actual/Manual",BOOL,RW,"0"
"ReHeat_Pump_Enable.Val",11173,"ReHeating Pump Enable - Value",BOOL,RW,"0"
"ReHeat_Pump_SetPoint",11174,"Reheat Pump Set Point",REAL,RW,"5.00"
"ReHeat_TankAlarm.Manual",11176,"ReHeat - Glycol Tank Alarm",BOOL,RW,"0"
"ReHeat_TankAlarm.Select",11177,"ReHeat - Glycol Tank Alarm",BOOL,RW,"0"
"ReHeat_TankAlarm.Val",11178,"ReHeat - Glycol Tank Alarm",BOOL,RW,"0"
"Reheat_MultiRm_OutputMax",11179,"Reheat - Multiple Reheats mode, AHU Reheat scaler variable",REAL,RW,"60.00"
"Reheat_MultiRm_OutputMin",11180,"Reheat - Multiple Reheats mode, AHU Reheat scaler variable",REAL,RW,"45.00"
"Reheat_MultiRm_SigMax",11181,"Reheat - Multiple Reheats mode, AHU Reheat scaler variable",REAL,RW,"80.00"
"Reheat_MultiRm_SigMin",11182,"Reheat - Multiple Reheats mode, AHU Reheat scaler variable",REAL,RW,"100.00"
"Remote1_DAT_Sensor.Actual",11183,"Remote 1 Discharge Temperature Sensor",REAL,R,"0.00"
"Remote1_DAT_Sensor.Manual",11184,"Remote 1 Discharge Temperature Sensor",REAL,RW,"0.00"
"Remote1_DAT_Sensor.Select",11185,"Remote 1 Discharge Temperature Sensor",BOOL,RW,"0"
"Remote1_DAT_Sensor.Val",11186,"Remote 1 Discharge Temperature Sensor",REAL,RW,"0.00"
"Remote1_DAT_SetPoint",11187,"Remote 1 Discharge Temperature Air Set Point",REAL,RW,"0.00"
"Remote1_HighLimit_SetPoint",11188,"Remote 1 High Limit Set Point",REAL,RW,"30.00"
"Remote1_ReHeat_Boiler_Alarm_Signal.Actual",11189,"Remote 1 Reheating Boiler Alarm - Actual Value",BOOL,R,"0"
"Remote1_ReHeat_Boiler_Alarm_Signal.Manual",11190,"Remote 1 Reheating Boiler Alarm - Manual Value for Commissioning",BOOL,RW,"0"
"Remote1_ReHeat_Boiler_Alarm_Signal.Select",11191,"Remote 1 Reheating Boiler Alarm - Select Actual/Manual",BOOL,RW,"0"
"Remote1_ReHeat_Boiler_Alarm_Signal.Val",11192,"Remote 1 Reheating Boiler Alarm - Value",BOOL,RW,"0"
"Remote1_ReHeat_Boiler_ControlSignal.Manual",11194,"Remote 1 ReHeat Boiler Control Signal - Manual Value for Commissioning",REAL,RW,"0.00"
"Remote1_ReHeat_Boiler_ControlSignal.Select",11195,"Remote 1 ReHeat Boiler Control Signal - Select Actual/Manual",BOOL,RW,"0"
"Remote1_ReHeat_Boiler_ControlSignal.Val",11196,"Remote 1 ReHeat Boiler Control Signal - Value",REAL,RW,"0.00"
"Remote1_ReHeat_Boiler_EnteringWaterTemp_Sensor.Actual",11197,"Remote 1 ReHeat Boiler Entering Water Temperature - Actual Signal From Device",REAL,R,"0.00"
"Remote1_ReHeat_Boiler_EnteringWaterTemp_Sensor.Manual",11198,"Remote 1 ReHeat Boiler Entering Water Temperature - Manual Value for Commissioning",REAL,RW,"0.00"
"Remote1_ReHeat_Boiler_EnteringWaterTemp_Sensor.Select",11199,"Remote 1 ReHeat Boiler Entering Water Temperature - Select Actual/Manual",BOOL,RW,"0"
"Remote1_ReHeat_Boiler_EnteringWaterTemp_Sensor.Val",11200,"Remote 1 ReHeat Boiler Entering Water Temperature - Value",REAL,RW,"0.00"
"Remote1_ReHeat_Boiler_LeavingWaterTemp_Sensor.Actual",11201,"Remote 1 ReHeat Boiler Leaving Water Temperature - Actual Signal From Device",REAL,R,"0.00"
"Remote1_ReHeat_Boiler_LeavingWaterTemp_Sensor.Manual",11202,"Remote 1 ReHeat Boiler Leaving Water Temperature - Manual Value for Commissioning",REAL,RW,"0.00"
"Remote1_ReHeat_Boiler_LeavingWaterTemp_Sensor.Select",11203,"Remote 1 ReHeat Boiler Leaving Water Temperature - Select Actual/Manual",BOOL,RW,"0"
"Remote1_ReHeat_Boiler_LeavingWaterTemp_Sensor.Val",11204,"Remote 1 ReHeat Boiler Leaving Water Temperature - Value",REAL,RW,"0.00"
"Remote1_ReHeat_ControlSignal.Manual",11206,"Remote 1 ReHeat Control Signal - Manual Value for Commissioning",REAL,RW,"0.00"
"Remote1_ReHeat_ControlSignal.Select",11207,"Remote 1 ReHeat Control Signal - Select Actual/Manual",BOOL,RW,"0"
"Remote1_ReHeat_ControlSignal.Val",11208,"Remote 1 ReHeat Control Signal - Value",REAL,RW,"0.00"
"Remote1_ReHeat_Limit_PID.CoolHeatMode",11209,"Remote 1 ReHeat Limit PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"1"
"Remote1_ReHeat_Limit_PID.DeadBand",11210,"Remote 1 ReHeat Limit PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"Remote1_ReHeat_Limit_PID.DirRevMode",11211,"Remote 1 ReHeat Limit PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"0"
"Remote1_ReHeat_Limit_PID.HighLim",11214,"Remote 1 ReHeat Limit PID Loop - Maximum Output value",REAL,RW,"100.00"
"Remote1_ReHeat_Limit_PID.ItermSet",11217,"Remote 1 ReHeat Limit PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"Remote1_ReHeat_Limit_PID.ItermVal",11218,"Remote 1 ReHeat Limit PID Loop - Integral term value to be set",REAL,RW,"0.00"
"Remote1_ReHeat_Limit_PID.Kp",11219,"Remote 1 ReHeat Limit PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Remote1_ReHeat_Limit_PID.LowLim",11220,"Remote 1 ReHeat Limit PID Loop - Minimum Output value",REAL,RW,"0.00"
"Remote1_ReHeat_Limit_PID.ManMode",11221,"Remote 1 ReHeat Limit PID Loop - Enable manual mode",BOOL,RW,"0"
"Remote1_ReHeat_Limit_PID.ManOut",11222,"Remote 1 ReHeat Limit PID Loop - Output value in manual mode",REAL,RW,"0.00"
"Remote1_ReHeat_Limit_PID.Td",11226,"Remote 1 ReHeat Limit PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"Remote1_ReHeat_Limit_PID.Ti",11227,"Remote 1 ReHeat Limit PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"Remote1_ReHeat_PID.CoolHeatMode",11228,"Remote 1 ReHeat PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"1"
"Remote1_ReHeat_PID.DeadBand",11229,"Remote 1 ReHeat PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"Remote1_ReHeat_PID.DirRevMode",11230,"Remote 1 ReHeat PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"0"
"Remote1_ReHeat_PID.HighLim",11233,"Remote 1 ReHeat PID Loop - Maximum Output value",REAL,RW,"100.00"
